,raceId,driverId,finnishPosition,laps,year,round,circuitId,grand_prix,nationality,constructor,number,positionQuali,driver_name,age
3958,985,838,3,55,2017,17,69,35,1,8,2,13,38,26.0
3959,986,838,3,70,2017,18,32,21,1,8,2,15,38,26.0
3960,988,838,3,54,2017,20,24,1,1,8,2,13,38,26.0
3961,990,838,20,56,2018,2,3,5,1,8,2,14,38,26.0
3962,994,838,5,77,2018,6,6,23,1,8,2,12,38,26.0
3963,996,838,3,52,2018,8,34,15,1,8,2,18,38,26.0
3964,1001,838,6,43,2018,13,13,6,1,8,2,20,38,26.0
3965,1002,838,4,52,2018,14,14,18,1,8,2,20,38,26.0
3966,1003,838,3,60,2018,15,15,29,1,8,2,18,38,26.0
3967,1005,838,6,52,2018,17,22,19,1,8,2,19,38,27.0
3968,1006,838,2,55,2018,18,69,35,1,8,2,20,38,27.0
3969,1008,838,5,70,2018,20,18,7,1,8,2,20,38,27.0
3970,1009,838,5,54,2018,21,24,1,1,8,2,18,38,27.0
3971,1010,846,3,57,2019,1,1,2,3,8,4,8,19,19.0
3972,1017,846,21,52,2019,8,34,15,3,8,4,5,19,20.0
3973,1018,846,18,70,2019,9,70,3,3,8,4,6,19,20.0
3974,1021,846,21,69,2019,12,11,17,3,8,4,7,19,20.0
3975,1023,846,1,52,2019,14,14,18,3,8,4,14,19,20.0
3976,1026,846,2,51,2019,17,22,19,3,8,4,8,19,20.0
3977,1030,846,20,54,2019,21,24,1,3,8,4,7,19,20.0
3978,1033,846,4,69,2020,3,11,17,3,8,4,8,19,21.0
3979,1036,846,1,65,2020,6,4,30,3,8,4,8,19,21.0
3980,1040,846,6,52,2020,10,71,26,3,8,4,8,19,21.0
3981,1042,846,4,65,2020,12,75,24,3,8,4,8,19,21.0
3982,1055,846,20,65,2021,4,4,30,3,8,4,9,19,22.0
3983,1058,846,17,70,2021,8,70,31,3,8,4,4,19,22.0
3984,1064,846,1,71,2021,13,39,11,3,8,4,13,19,22.0
3985,1070,846,1,70,2021,18,32,22,3,8,4,10,19,22.0
3986,1071,846,1,70,2021,19,18,32,3,8,4,8,19,22.0
3987,1051,846,21,56,2021,20,78,25,3,8,4,6,19,22.0
3989,986,1,21,70,2017,18,32,21,3,9,44,3,20,33.0
4009,1007,822,17,70,2018,19,32,21,7,9,77,5,39,29.0
4010,1021,822,20,69,2019,12,11,17,7,9,77,2,39,30.0
4011,1044,822,5,57,2020,14,5,33,7,9,77,9,39,31.0
4064,1014,9,9,65,2019,5,4,30,16,15,88,20,33,34.0
4065,1015,9,9,77,2019,6,6,23,16,15,88,20,33,34.0
4066,1019,9,6,51,2019,10,9,8,16,15,88,20,33,35.0
4067,1022,9,8,43,2019,13,13,6,16,15,88,20,33,35.0
4068,1029,9,7,70,2019,20,18,7,16,15,88,19,33,35.0
4074,949,13,20,56,2016,2,3,5,2,15,19,7,9,35.0
4075,953,13,1,77,2016,6,6,23,2,15,19,14,9,35.0
4076,957,13,2,51,2016,10,9,8,2,15,19,12,9,35.0
4077,962,13,3,60,2016,15,15,29,2,15,19,12,9,35.0
4078,963,13,4,55,2016,16,2,20,2,15,19,10,9,35.0
4079,965,13,19,55,2016,18,69,35,2,15,19,9,9,36.0
4080,970,13,5,55,2017,2,17,10,2,15,19,6,9,36.0
4081,972,13,21,51,2017,4,71,26,2,15,19,6,9,36.0
4082,977,13,21,70,2017,9,70,3,2,15,19,17,9,36.0
4083,978,13,1,50,2017,10,9,8,2,15,19,15,9,36.0
4084,983,13,21,55,2017,15,2,20,2,15,19,11,9,36.0
4085,984,13,1,52,2017,16,22,19,2,15,19,9,9,36.0
4086,985,13,21,55,2017,17,69,35,2,15,19,11,9,37.0
4087,986,13,2,70,2017,18,32,21,2,15,19,11,9,37.0
4088,988,13,1,54,2017,20,24,1,2,15,19,10,9,37.0
4175,949,822,21,56,2016,2,3,5,7,15,77,6,39,27.0
4176,953,822,3,77,2016,6,6,23,7,15,77,11,39,27.0
4177,956,822,21,70,2016,9,70,3,7,15,77,8,39,27.0
4178,957,822,5,51,2016,10,9,8,7,15,77,7,39,27.0
4179,958,822,21,69,2016,11,11,17,7,15,77,10,39,27.0
4180,959,822,21,66,2016,12,10,16,7,15,77,8,39,27.0
4181,965,822,7,55,2016,18,69,35,7,15,77,8,39,27.0
4182,972,840,2,51,2017,4,71,26,4,15,18,12,18,19.0
4183,975,840,21,69,2017,7,7,9,4,15,18,17,18,19.0
4184,977,840,1,70,2017,9,70,3,4,15,18,18,18,19.0
4185,978,840,7,50,2017,10,9,8,4,15,18,16,18,19.0
4186,979,840,5,69,2017,11,11,17,4,15,18,17,18,19.0
4187,983,840,20,55,2017,15,2,20,4,15,18,13,18,19.0
4188,985,840,2,55,2017,17,69,35,4,15,18,17,18,19.0
4189,986,840,18,70,2017,18,32,21,4,15,18,12,18,19.0
4190,988,840,9,54,2017,20,24,1,4,15,18,15,18,19.0
4191,990,840,5,56,2018,2,3,5,4,15,18,20,18,19.0
4192,1001,840,4,43,2018,13,13,6,4,15,18,19,18,20.0
4193,1002,840,1,52,2018,14,14,18,4,15,18,10,18,20.0
4194,1003,840,5,60,2018,15,15,29,4,15,18,20,18,20.0
4195,1004,840,6,52,2018,16,71,26,4,15,28,20,18,20.0
4196,1005,840,8,52,2018,17,22,19,4,15,18,14,18,20.0
4197,1009,840,4,54,2018,21,24,1,4,15,18,20,18,20.0
4198,990,845,6,56,2018,2,3,5,17,15,35,18,36,23.0
4199,994,845,7,77,2018,6,6,23,17,15,35,13,36,23.0
4200,996,845,6,52,2018,8,34,15,17,15,35,19,36,23.0
4201,1001,845,3,43,2018,13,13,6,17,15,35,18,36,23.0
4202,1002,845,2,52,2018,14,14,18,17,15,35,12,36,23.0
4203,1005,845,7,52,2018,17,22,19,17,15,35,17,36,23.0
4204,1006,845,4,55,2018,18,69,35,17,15,35,17,36,23.0
4205,1009,845,6,54,2018,21,24,1,17,15,35,19,36,23.0
4206,1011,847,6,56,2019,2,3,5,3,15,63,19,12,21.0
4207,1014,847,8,65,2019,5,4,30,3,15,63,19,12,21.0
4208,1015,847,6,77,2019,6,6,23,3,15,63,19,12,21.0
4209,1019,847,5,51,2019,10,9,8,3,15,63,19,12,21.0
4210,1022,847,6,43,2019,13,13,6,3,15,63,19,12,22.0
4211,1023,847,5,52,2019,14,14,18,3,15,63,18,12,22.0
4212,1030,847,8,54,2019,21,24,1,3,15,63,19,12,22.0
4213,1033,847,9,69,2020,3,11,17,3,15,63,12,12,22.0
4214,1035,847,9,51,2020,5,9,0,3,15,63,15,12,22.0
4215,1036,847,8,65,2020,6,4,30,3,15,63,18,12,23.0
4216,1040,847,9,52,2020,10,71,26,3,15,63,14,12,23.0
4217,1042,847,5,65,2020,12,75,24,3,15,63,14,12,23.0
4218,1044,847,7,57,2020,14,5,33,3,15,63,18,12,23.0
4219,1045,847,3,56,2020,15,3,5,3,15,63,14,12,23.0
4220,1047,847,6,54,2020,17,24,1,3,15,63,18,12,23.0
4221,1052,847,5,55,2021,1,3,5,3,15,63,15,12,23.0
4222,1054,847,7,65,2021,3,75,24,3,15,63,11,12,23.0
4223,1055,847,5,65,2021,4,4,30,3,15,63,15,12,23.0
4224,1056,847,5,77,2021,5,6,23,3,15,63,15,12,23.0
4225,1059,847,3,52,2021,7,34,15,3,15,63,14,12,23.0
4226,1060,847,2,70,2021,9,70,3,3,15,63,9,12,23.0
4227,1061,847,3,51,2021,10,9,8,3,15,63,8,12,23.0
4228,1067,847,6,57,2021,16,5,33,3,15,63,13,12,24.0
4229,1069,847,5,55,2021,17,69,35,3,15,63,15,12,24.0
4230,1071,847,4,70,2021,19,18,32,3,15,63,18,12,24.0
4231,1035,849,10,51,2020,5,9,0,4,15,6,18,24,25.0
4232,1040,849,7,52,2020,10,71,26,4,15,6,19,24,25.0
4233,1045,849,5,56,2020,15,3,5,4,15,6,20,24,25.0
4234,1047,849,8,54,2020,17,24,1,4,15,6,20,24,25.0
4235,1055,849,7,65,2021,4,4,30,4,15,6,19,24,26.0
4236,1056,849,6,77,2021,5,6,23,4,15,6,18,24,26.0
4237,1059,849,9,52,2021,7,34,15,4,15,6,16,24,26.0
4238,1060,849,7,70,2021,9,70,3,4,15,6,18,24,26.0
4239,1061,849,5,51,2021,10,9,8,4,15,6,18,24,26.0
4240,1067,849,8,57,2021,16,5,33,4,15,6,17,24,26.0
4241,1069,849,6,55,2021,17,69,35,4,15,6,17,24,26.0
4242,1071,849,7,70,2021,19,18,32,4,15,6,17,24,26.0
4432,949,828,3,56,2016,2,3,5,19,13,9,17,21,26.0
4433,950,828,7,55,2016,3,17,10,19,13,9,15,21,26.0
4434,951,828,5,52,2016,4,71,26,19,13,9,22,21,26.0
4435,952,828,3,65,2016,5,4,30,19,13,9,19,21,26.0
4436,955,828,8,50,2016,8,73,14,19,13,9,20,21,26.0
4437,956,828,6,70,2016,9,70,3,19,13,9,21,21,26.0
4438,961,828,7,52,2016,14,14,18,19,13,9,19,21,26.0
4439,962,828,8,60,2016,15,15,29,19,13,9,16,21,26.0
4440,963,828,3,55,2016,16,2,20,19,13,9,17,21,26.0
4441,964,828,6,52,2016,17,22,19,19,13,9,19,21,26.0
4442,965,828,5,55,2016,18,69,35,19,13,9,16,21,26.0
4443,966,828,2,70,2016,19,32,21,19,13,9,15,21,26.0
4444,968,828,6,54,2016,21,24,1,19,13,9,22,21,26.0
4445,970,828,6,55,2017,2,17,10,19,13,9,14,21,27.0
4446,972,828,6,51,2017,4,71,26,19,13,9,19,21,27.0
4447,975,828,4,69,2017,7,7,9,19,13,9,19,21,27.0
4448,978,828,5,50,2017,10,9,8,19,13,9,19,21,27.0
4449,985,828,6,55,2017,17,69,35,19,13,9,16,21,27.0
4450,987,828,4,70,2017,19,18,7,19,13,9,19,21,27.0
4451,988,828,8,54,2017,20,24,1,19,13,9,19,21,27.0
4452,990,828,21,56,2018,2,3,5,19,13,9,17,21,28.0
4453,996,828,4,52,2018,8,34,15,19,13,9,15,21,28.0
4454,997,828,1,70,2018,9,70,3,19,13,9,20,21,28.0
4455,1001,828,1,43,2018,13,13,6,19,13,9,14,21,28.0
4456,1002,828,7,52,2018,14,14,18,19,13,9,19,21,28.0
4457,1003,828,2,60,2018,15,15,29,19,13,9,14,21,28.0
4458,1004,828,4,52,2018,16,71,26,19,13,9,10,21,28.0
4459,1005,828,3,52,2018,17,22,19,19,13,9,20,21,28.0
4460,1006,828,1,55,2018,18,69,35,19,13,9,19,21,28.0
4468,948,831,6,56,2016,1,1,2,2,13,12,17,10,24.0
4469,949,831,5,56,2016,2,3,5,2,13,12,22,10,24.0
4470,950,831,12,55,2016,3,17,10,2,13,12,16,10,24.0
4471,951,831,7,52,2016,4,71,26,2,13,12,19,10,24.0
4472,952,831,6,65,2016,5,4,30,2,13,12,20,10,24.0
4473,955,831,3,50,2016,8,73,14,2,13,12,16,10,24.0
4474,956,831,4,70,2016,9,70,3,2,13,12,22,10,24.0
4475,957,831,6,51,2016,10,9,8,2,13,12,21,10,24.0
4476,958,831,8,69,2016,11,11,17,2,13,12,16,10,24.0
4477,960,831,8,43,2016,13,13,6,2,13,12,17,10,24.0
4478,962,831,4,60,2016,15,15,29,2,13,12,18,10,24.0
4479,964,831,10,52,2016,17,22,19,2,13,12,20,10,24.0
4480,965,831,6,55,2016,18,69,35,2,13,12,21,10,24.0
4481,966,831,6,70,2016,19,32,21,2,13,12,19,10,24.0
4482,968,831,7,54,2016,21,24,1,2,13,12,19,10,24.0
4483,971,836,2,56,2017,3,3,5,9,13,94,13,28,23.0
4484,973,836,20,65,2017,5,4,30,9,13,94,15,28,23.0
4485,977,836,5,70,2017,9,70,3,9,13,94,20,28,23.0
4486,978,836,8,50,2017,10,9,8,9,13,94,18,28,23.0
4487,983,836,8,55,2017,15,2,20,9,13,94,18,28,23.0
4488,987,836,5,70,2017,19,18,7,9,13,94,16,28,23.0
4489,988,836,5,54,2017,20,24,1,9,13,94,18,28,23.0
4490,990,844,3,56,2018,2,3,5,14,13,16,19,4,20.0
4491,995,844,1,67,2018,7,7,9,14,13,16,13,4,21.0
4492,997,844,21,70,2018,9,70,3,14,13,16,13,4,21.0
4493,999,844,6,66,2018,11,10,16,14,13,16,9,4,21.0
4494,1002,844,3,52,2018,14,14,18,14,13,16,17,4,21.0
4495,1003,844,21,60,2018,15,15,29,14,13,16,13,4,21.0
4550,969,807,2,56,2017,1,1,2,9,12,27,12,25,30.0
4551,970,807,3,55,2017,2,17,10,9,12,27,7,25,30.0
4552,973,807,18,65,2017,5,4,30,9,12,27,13,25,30.0
4553,977,807,4,70,2017,9,70,3,9,12,27,11,25,30.0
4554,981,807,4,52,2017,13,14,18,9,12,27,12,25,30.0
4555,983,807,7,55,2017,15,2,20,9,12,27,8,25,30.0
4556,987,807,1,70,2017,19,18,7,9,12,27,8,25,30.0
4557,995,807,19,67,2018,7,7,9,9,12,27,7,25,31.0
4558,1000,807,3,69,2018,12,11,17,9,12,27,13,25,31.0
4559,1002,807,5,52,2018,14,14,18,9,12,27,14,25,31.0
4560,1003,807,1,60,2018,15,15,29,9,12,27,10,25,31.0
4561,1004,807,3,52,2018,16,71,26,9,12,27,15,25,31.0
4562,1010,807,19,57,2019,1,1,2,9,12,27,11,25,32.0
4563,1013,807,5,50,2019,4,73,4,9,12,27,16,25,32.0
4564,1015,807,4,77,2019,6,6,23,9,12,27,11,25,32.0
4565,1016,807,19,69,2019,7,7,9,9,12,27,7,25,32.0
4566,1017,807,20,52,2019,8,34,15,9,12,27,13,25,32.0
4567,1018,807,4,70,2019,9,70,3,9,12,27,12,25,32.0
4568,1021,807,3,69,2019,12,11,17,9,12,27,11,25,32.0
4569,1027,807,1,70,2019,18,32,21,9,12,27,12,25,32.0
4570,1028,807,21,55,2019,19,69,35,9,12,27,11,25,32.0
4571,1030,807,3,54,2019,21,24,1,9,12,27,10,25,32.0
4588,1012,817,19,55,2019,3,17,10,0,12,3,7,5,30.0
4589,1016,817,18,69,2019,7,7,9,0,12,3,4,5,30.0
4590,1017,817,2,52,2019,8,34,15,0,12,3,8,5,30.0
4591,1018,817,3,70,2019,9,70,3,0,12,3,14,5,30.0
4592,1021,817,5,69,2019,12,11,17,0,12,3,18,5,30.0
4593,1022,817,5,43,2019,13,13,6,0,12,3,6,5,30.0
4594,1030,817,2,54,2019,21,24,1,0,12,3,8,5,30.0
4595,1033,817,20,69,2020,3,11,17,0,12,3,11,5,31.0
4596,1035,817,5,51,2020,5,9,0,0,12,3,5,5,31.0
4597,1036,817,2,65,2020,6,4,30,0,12,3,13,5,31.0
4598,1042,817,21,65,2020,12,75,24,0,12,3,10,5,31.0
4599,949,825,2,56,2016,2,3,5,5,12,20,19,16,24.0
4600,950,825,8,55,2016,3,17,10,5,12,20,17,16,24.0
4601,951,825,19,52,2016,4,71,26,5,12,20,17,16,24.0
4602,952,825,5,65,2016,5,4,30,5,12,20,15,16,24.0
4603,955,825,5,50,2016,8,73,14,5,12,20,21,16,24.0
4604,956,825,5,70,2016,9,70,3,5,12,20,17,16,24.0
4605,958,825,6,69,2016,11,11,17,5,12,20,19,16,24.0
4606,959,825,7,66,2016,12,10,16,5,12,20,17,16,24.0
4607,961,825,8,52,2016,14,14,18,5,12,20,21,16,24.0
4608,964,825,5,52,2016,17,22,19,5,12,20,18,16,24.0
4609,965,825,3,55,2016,18,69,35,5,12,20,18,16,24.0
4610,966,825,8,70,2016,19,32,21,5,12,20,14,16,24.0
4611,987,832,2,70,2017,19,18,7,18,12,55,9,3,23.0
4612,990,832,2,56,2018,2,3,5,18,12,55,10,3,24.0
4613,993,832,19,65,2018,5,4,30,18,12,55,9,3,24.0
4614,995,832,20,67,2018,7,7,9,18,12,55,9,3,24.0
4615,997,832,3,70,2018,9,70,3,18,12,55,9,3,24.0
4616,1000,832,21,69,2018,12,11,17,18,12,55,5,3,24.0
4617,1001,832,2,43,2018,13,13,6,18,12,55,16,3,24.0
4618,1003,832,20,60,2018,15,15,29,18,12,55,12,3,24.0
4619,1005,832,1,52,2018,17,22,19,18,12,55,13,3,24.0
4620,1008,832,3,70,2018,20,18,7,18,12,55,16,3,24.0
4621,950,835,14,55,2016,3,17,10,3,12,30,19,15,25.0
4622,951,835,4,52,2016,4,71,26,3,12,30,18,15,25.0
4623,952,835,4,65,2016,5,4,30,3,12,30,17,15,25.0
4624,955,835,6,50,2016,8,73,14,3,12,30,22,15,25.0
4625,956,835,3,70,2016,9,70,3,3,12,30,18,15,25.0
4626,958,835,3,69,2016,11,11,17,3,12,30,17,15,26.0
4627,962,835,6,60,2016,15,15,29,3,12,30,19,15,26.0
4628,964,835,3,52,2016,17,22,19,3,12,30,16,15,26.0
4629,965,835,4,55,2016,18,69,35,3,12,30,15,15,26.0
4630,968,835,8,54,2016,21,24,1,3,12,30,15,15,26.0
4631,970,835,4,55,2017,2,17,10,3,12,30,18,15,26.0
4632,971,835,4,56,2017,3,3,5,3,12,30,10,15,26.0
4633,975,835,2,69,2017,7,7,9,3,12,30,15,15,26.0
4634,977,835,2,70,2017,9,70,3,3,12,30,16,15,26.0
4635,979,835,3,69,2017,11,11,17,3,12,30,11,15,27.0
4636,983,835,6,55,2017,15,2,20,3,12,30,12,15,27.0
4637,984,835,3,52,2017,16,22,19,3,12,30,14,15,27.0
4638,1033,839,5,69,2020,3,11,17,8,12,31,14,8,24.0
4639,1036,839,4,65,2020,6,4,30,8,12,31,15,8,24.0
4640,1042,839,20,65,2020,12,75,24,8,12,31,11,8,24.0
4641,1044,839,2,57,2020,14,5,33,8,12,31,7,8,24.0
4678,1019,20,7,51,2019,10,9,8,9,4,5,6,35,32.0
4679,1023,20,4,52,2019,14,14,18,9,4,5,4,35,32.0
4680,1033,20,18,69,2020,3,11,17,9,4,5,5,35,33.0
4681,1036,20,19,65,2020,6,4,30,9,4,5,11,35,33.0
4682,1040,20,4,52,2020,10,71,26,9,4,5,15,35,33.0
4683,1042,20,1,65,2020,12,75,24,9,4,5,15,35,33.0
4684,1045,20,4,56,2020,15,3,5,9,4,5,11,35,33.0
4685,1047,20,5,54,2020,17,24,1,9,4,5,13,35,33.0
4717,1058,832,18,70,2021,8,70,31,18,4,55,12,3,27.0
4718,1064,832,19,71,2021,13,39,11,18,4,55,6,3,27.0
4719,1070,832,18,70,2021,18,32,22,18,4,55,6,3,27.0
4720,1026,844,18,51,2019,17,22,19,14,4,16,2,4,22.0
4721,1033,844,2,69,2020,3,11,17,14,4,16,6,4,23.0
4722,1045,844,1,56,2020,15,3,5,14,4,16,12,4,23.0
4723,1047,844,4,54,2020,17,24,1,14,4,16,9,4,23.0
4724,1059,844,7,52,2021,7,34,15,14,4,16,7,4,24.0
4725,1058,844,19,70,2021,8,70,31,14,4,16,7,4,24.0
4726,1064,844,17,71,2021,13,39,11,14,4,16,5,4,24.0
4727,1066,844,6,52,2021,15,71,26,14,4,16,15,4,24.0
4728,1055,4,8,65,2021,4,4,30,18,2,14,10,11,40.0
4729,1056,4,4,77,2021,5,6,23,18,2,14,17,11,40.0
4730,1058,4,21,70,2021,8,70,31,18,2,14,9,11,40.0
4731,1060,4,1,70,2021,9,70,3,18,2,14,14,11,40.0
4732,1064,4,18,71,2021,13,39,11,18,2,14,9,11,40.0
4733,1067,4,7,57,2021,16,5,33,18,2,14,6,11,40.0
4734,1070,4,21,70,2021,18,32,22,18,2,14,16,11,40.0
4735,1071,4,21,70,2021,19,18,32,18,2,14,10,11,40.0
4736,1072,4,4,49,2021,21,77,28,18,2,14,13,11,40.0
4737,1052,839,4,55,2021,1,3,5,8,2,31,16,8,25.0
4738,1055,839,21,65,2021,4,4,30,8,2,31,5,8,25.0
4739,1056,839,21,77,2021,5,6,23,8,2,31,11,8,25.0
4740,1059,839,5,52,2021,7,34,15,8,2,31,11,8,25.0
4741,1058,839,5,70,2021,8,70,31,8,2,31,17,8,25.0
4742,1064,839,21,71,2021,13,39,11,8,2,31,8,8,25.0
4743,1066,839,5,52,2021,15,71,26,8,2,31,10,8,25.0
4744,1067,839,1,57,2021,16,5,33,8,2,31,12,8,25.0
4745,1070,839,4,70,2021,18,32,22,8,2,31,15,8,25.0
4746,1071,839,20,70,2021,19,18,32,8,2,31,11,8,25.0
4960,952,826,1,65,2016,5,4,30,17,14,26,13,6,22.0
4961,954,826,3,69,2016,7,7,9,17,14,26,13,6,22.0
4962,958,826,7,69,2016,11,11,17,17,14,26,12,6,22.0
4963,959,826,6,66,2016,12,10,16,17,14,26,19,6,22.0
4964,963,826,5,55,2016,16,2,20,17,14,26,15,6,22.0
4965,964,826,4,52,2016,17,22,19,17,14,26,13,6,22.0
4966,965,826,2,55,2016,18,69,35,17,14,26,13,6,23.0
4967,966,826,9,70,2016,19,32,21,17,14,26,18,6,23.0
4968,969,826,21,56,2017,1,1,2,17,14,26,9,6,23.0
4969,971,826,3,56,2017,3,3,5,17,14,26,11,6,23.0
4970,972,826,3,51,2017,4,71,26,17,14,26,13,6,23.0
4971,973,826,21,65,2017,5,4,30,17,14,26,20,6,23.0
4972,978,826,6,50,2017,10,9,8,17,14,26,12,6,23.0
4973,979,826,2,69,2017,11,11,17,17,14,26,13,6,23.0
4974,981,826,3,52,2017,13,14,18,17,14,26,14,6,23.0
4975,985,826,1,55,2017,17,69,35,17,14,26,12,6,24.0
4976,1010,826,1,57,2019,1,1,2,17,14,26,15,6,25.0
4977,1011,826,3,56,2019,2,3,5,17,14,26,15,6,25.0
4978,1016,826,1,69,2019,7,7,9,17,14,26,12,6,25.0
4979,1017,826,5,52,2019,8,34,15,17,14,26,16,6,25.0
4980,1018,826,8,70,2019,9,70,3,17,14,26,18,6,25.0
4981,1026,826,1,51,2019,17,22,19,17,14,26,14,6,25.0
4982,1027,826,2,70,2019,18,32,21,17,14,26,9,6,26.0
4983,1028,826,3,55,2019,19,69,35,17,14,26,13,6,26.0
4984,1030,826,21,54,2019,21,24,1,17,14,26,14,6,26.0
4992,951,832,3,52,2016,4,71,26,18,14,55,11,3,22.0
4993,953,832,20,77,2016,6,6,23,18,14,55,7,3,22.0
4994,954,832,21,69,2016,7,7,9,18,14,55,16,3,22.0
4995,958,832,20,69,2016,11,11,17,18,14,55,6,3,22.0
4996,959,832,5,66,2016,12,10,16,18,14,55,13,3,22.0
4997,961,832,6,52,2016,14,14,18,18,14,55,16,3,22.0
4998,962,832,5,60,2016,15,15,29,18,14,55,6,3,22.0
4999,964,832,8,52,2016,17,22,19,18,14,55,14,3,22.0
5000,966,832,7,70,2016,19,32,21,18,14,55,10,3,22.0
5001,969,832,20,56,2017,1,1,2,18,14,55,8,3,23.0
5002,972,832,1,51,2017,4,71,26,18,14,55,11,3,23.0
5003,973,832,19,65,2017,5,4,30,18,14,55,12,3,23.0
5004,979,832,19,69,2017,11,11,17,18,14,55,10,3,23.0
5005,981,832,5,52,2017,13,14,18,18,14,55,15,3,23.0
5012,983,842,5,55,2017,15,2,20,8,14,10,15,30,22.0
5013,984,842,4,52,2017,16,22,19,8,14,10,17,30,22.0
5014,987,842,3,70,2017,19,18,7,8,14,10,17,30,22.0
5015,988,842,7,54,2017,20,24,1,8,14,10,17,30,22.0
5016,995,842,2,67,2018,7,7,9,8,14,10,16,30,22.0
5017,997,842,2,70,2018,9,70,3,8,14,10,12,30,22.0
5018,999,842,5,66,2018,11,10,16,8,14,10,17,30,22.0
5019,1002,842,6,52,2018,14,14,18,8,14,10,9,30,23.0
5020,1003,842,4,60,2018,15,15,29,8,14,10,15,30,23.0
5021,1005,842,2,52,2018,17,22,19,8,14,10,7,30,23.0
5022,1006,842,3,55,2018,18,69,35,8,14,10,13,30,23.0
5023,1008,842,4,70,2018,20,18,7,8,14,10,10,30,23.0
5024,1023,842,2,52,2019,14,14,18,8,14,10,15,30,24.0
5025,1026,842,19,51,2019,17,22,19,8,14,10,9,30,24.0
5026,1027,842,21,70,2019,18,32,21,8,14,10,10,30,24.0
5027,985,843,4,55,2017,17,69,35,15,14,39,18,2,28.0
5028,988,843,6,54,2017,20,24,1,15,14,28,20,2,28.0
5029,989,843,6,57,2018,1,1,2,15,14,28,16,2,28.0
5030,990,843,8,56,2018,2,3,5,15,14,28,11,2,28.0
5031,996,843,5,52,2018,8,34,15,15,14,28,17,2,29.0
5032,1000,843,2,69,2018,12,11,17,15,14,28,8,2,29.0
5033,1001,843,5,43,2018,13,13,6,15,14,28,12,2,29.0
5034,1003,843,8,60,2018,15,15,29,15,14,28,17,2,29.0
5035,1005,843,4,52,2018,17,22,19,15,14,28,6,2,29.0
5036,1006,843,21,55,2018,18,69,35,15,14,28,14,2,29.0
5037,1008,843,2,70,2018,20,18,7,15,14,28,17,2,29.0
5038,1009,843,3,54,2018,21,24,1,15,14,28,16,2,29.0
5039,1010,848,5,57,2019,1,1,2,20,14,23,13,0,23.0
5040,1013,848,2,50,2019,4,73,4,20,14,23,12,0,23.0
5041,1017,848,6,52,2019,8,34,15,20,14,23,11,0,23.0
5042,1018,848,6,70,2019,9,70,3,20,14,23,13,0,23.0
5043,1021,848,1,69,2019,12,11,17,20,14,23,12,0,23.0
5044,1010,8,20,57,2019,1,1,2,7,0,7,9,17,39.0
5045,1012,8,21,55,2019,3,17,10,7,0,7,13,17,40.0
5046,1013,8,1,50,2019,4,73,4,7,0,7,19,17,40.0
5047,1015,8,8,77,2019,6,6,23,7,0,7,14,17,40.0
5048,1016,8,6,69,2019,7,7,9,7,0,7,17,17,40.0
5049,1017,8,19,52,2019,8,34,15,7,0,7,12,17,40.0
5050,1018,8,21,70,2019,9,70,3,7,0,7,7,17,40.0
5051,1021,8,19,69,2019,12,11,17,7,0,7,10,17,40.0
5052,1022,8,7,43,2019,13,13,6,7,0,7,8,17,40.0
5053,1023,8,6,52,2019,14,14,18,7,0,7,10,17,40.0
5054,1026,8,3,51,2019,17,22,19,7,0,7,13,17,40.0
5055,1028,8,2,55,2019,19,69,35,7,0,7,17,17,40.0
5056,1030,8,4,54,2019,21,24,1,7,0,7,18,17,40.0
5057,1032,8,2,70,2020,2,70,31,7,0,7,16,17,41.0
5058,1033,8,6,69,2020,3,11,17,7,0,7,20,17,41.0
5059,1034,8,8,51,2020,4,9,8,7,0,7,18,17,41.0
5060,1035,8,6,51,2020,5,9,0,7,0,7,20,17,41.0
5061,1036,8,5,65,2020,6,4,30,7,0,7,14,17,41.0
5062,1040,8,5,52,2020,10,71,26,7,0,7,20,17,41.0
5063,1042,8,2,65,2020,12,75,24,7,0,7,16,17,41.0
5064,1044,8,6,57,2020,14,5,33,7,0,7,8,17,41.0
5065,1045,8,6,56,2020,15,3,5,7,0,7,17,17,41.0
5066,1047,8,3,54,2020,17,24,1,7,0,7,16,17,41.0
5067,1055,8,3,65,2021,4,4,30,7,0,7,17,17,42.0
5068,1056,8,2,77,2021,5,6,23,7,0,7,14,17,42.0
5069,1059,8,8,52,2021,7,34,15,7,0,7,17,17,42.0
5070,1058,8,2,70,2021,8,70,31,7,0,7,18,17,42.0
5071,1060,8,6,70,2021,9,70,3,7,0,7,16,17,42.0
5072,1061,8,6,51,2021,10,9,8,7,0,7,17,17,42.0
5073,1062,8,1,69,2021,11,11,17,7,0,7,13,17,42.0
5074,1067,8,3,57,2021,16,5,33,7,0,7,19,17,42.0
5075,1069,8,4,55,2021,17,69,35,7,0,7,18,17,42.0
5076,1070,8,20,70,2021,18,32,22,7,0,7,12,17,42.0
5077,1071,8,3,70,2021,19,18,32,7,0,7,14,17,42.0
5078,1051,8,5,56,2021,20,78,25,7,0,7,16,17,42.0
5079,1072,8,6,49,2021,21,77,28,7,0,7,12,17,42.0
5080,1010,841,6,57,2019,1,1,2,11,0,99,14,1,25.0
5081,1013,841,3,50,2019,4,73,4,11,0,99,8,1,25.0
5082,1016,841,4,69,2019,7,7,9,11,0,99,13,1,26.0
